Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
6.972333060705774299e-01 1.013779025505512577e+00 -4.908010156432707910e-03 3.362599014147371721e-04 1.412920797790114369e+00 4.840625336266248246e-01 -1.571133269571198809e-01
6.975079735608783471e-01 1.014163707802486103e+00 -4.758281201152242054e-03 2.916490158873516004e-04 1.368431617153609281e+00 5.961745280451571372e-01 -1.647399019404078846e-01
6.977910684959963694e-01 1.014545976947924588e+00 -4.572004680121603305e-03 2.436155942286805077e-04 1.313290313587771596e+00 7.076688055724451587e-01 -1.714719125882682438e-01
6.980737771896878829e-01 1.014910715664461227e+00 -4.354881405101555282e-03 1.938969470346155112e-04 1.249191797548048433e+00 8.141399420499969564e-01 -1.770051823931169666e-01
6.983561054586874262e-01 1.015255492170949569e+00 -4.108522748966204896e-03 1.428431070206811094e-04 1.176611197909532391e+00 9.148776025254179434e-01 -1.813062438584982505e-01
6.986382039689383872e-01 1.015578186083822887e+00 -3.834580629083812146e-03 9.078399497921748067e-05 1.096034811644356788e+00 1.009261798334069926e+00 -1.843515174717958727e-01
6.989202291662812705e-01 1.015876797018448574e+00 -3.534823708776902926e-03 3.805176390849438899e-05 1.007982741626631373e+00 1.096707106323720371e+00 -1.861235573982311098e-01
6.992022650599902800e-01 1.016149372650578364e+00 -3.211224151355721729e-03 -1.500508603578893070e-05 9.130343538132208447e-01 1.176641575448203358e+00 -1.866109552368943880e-01
6.994845202135394624e-01 1.016394209217608591e+00 -2.865733117698404490e-03 -6.805942562899441786e-05 8.117623841062269197e-01 1.248565501110518783e+00 -1.858090061639096902e-01
6.997669946063904689e-01 1.016609556136228720e+00 -2.500673558876548037e-03 -1.207438780830513442e-04 7.048481144547077415e-01 1.311964715203332466e+00 -1.837201345754295723e-01
7.000499344337098862e-01 1.016794005636387110e+00 -2.118173277126163701e-03 -1.727369580725264997e-04 5.929152159265642652e-01 1.366425093086246489e+00 -1.803522316760895194e-01
7.003334671070134965e-01 1.016946185936460800e+00 -1.720612437766790102e-03 -2.236951750632170614e-04 4.766609025334934691e-01 1.411542395542743078e+00 -1.757199902008520775e-01
7.006176997499906633e-01 1.017064869958359763e+00 -1.310507852876740837e-03 -2.732729080723704670e-04 3.568219515842931955e-01 1.446954128770948422e+00 -1.698454008628040579e-01
7.009028582300790289e-01 1.017149027832886743e+00 -8.903044682931560627e-04 -3.211470243830411931e-04 2.341137861448688573e-01 1.472355279628579927e+00 -1.627545410713811536e-01
7.011892813513802558e-01 1.017197760143937257e+00 -4.623679279453029949e-04 -3.670124167661957754e-04 1.092284479648789608e-01 1.487478940178784681e+00 -1.544754967182184469e-01
7.014771370027018671e-01 1.017210239182233744e+00 -2.941413898449040678e-05 -4.105352098469260353e-04 -1.704002565424898169e-02 1.492078276123918634e+00 -1.450463922640308212e-01
7.017668450282289472e-01 1.017185764591211461e+00 4.061132844835161097e-04 -4.514183060150006458e-04 -1.439772559171106914e-01 1.485944101579907306e+00 -1.345029115450963597e-01
7.020587759953316187e-01 1.017123698345898886e+00 8.415772980134846948e-04 -4.893505445988326598e-04 -2.708125897168798257e-01 1.468884940116582216e+00 -1.228869672030886845e-01
7.023490953100609557e-01 1.017025186234944423e+00 1.268087218071200844e-03 -5.235460601813400052e-04 -3.949558924203697141e-01 1.441213707445841319e+00 -1.104328460171416781e-01
7.026379913273332889e-01 1.016891447529493897e+00 1.682943682648623505e-03 -5.538334183677338972e-04 -5.156224923326553355e-01 1.403278623895727995e+00 -9.723701766333209262e-02
7.029258435159707608e-01 1.016723718025657863e+00 2.083841931698256211e-03 -5.800815010967802585e-04 -6.321428469235744751e-01 1.355433631840253339e+00 -8.338752468341290025e-02
7.032127880536843678e-01 1.016523458905893573e+00 2.468245372791643029e-03 -6.021543158896762145e-04 -7.437803557112419028e-01 1.298097681831908545e+00 -6.898409916931257102e-02
7.034990798328654149e-01 1.016292176920320145e+00 2.833897108637550063e-03 -6.199471707880715434e-04 -8.498801139942377958e-01 1.231703616558333270e+00 -5.412146054061731104e-02
7.037848926403597050e-01 1.016031547281889491e+00 3.178544746019315494e-03 -6.333692686110079482e-04 -9.497889482177206411e-01 1.156733261872549434e+00 -3.889903684233075171e-02
7.040703191675524719e-01 1.015743451349364612e+00 3.499967434424429685e-03 -6.423493278575912943e-04 -1.042863385205774485e+00 1.073728432419101875e+00 -2.342141861547022280e-02
7.043555389645982379e-01 1.015429815568202887e+00 3.796179991720655036e-03 -6.468430088704483485e-04 -1.128528808986157150e+00 9.832445766896128481e-01 -7.789145028429268411e-03
7.046406678626755404e-01 1.015092751459493181e+00 4.065262267520475432e-03 -6.468271306996083549e-04 -1.206230017479918537e+00 8.858910716681765996e-01 7.893455436041167325e-03
7.049259114408495952e-01 1.014734377572826363e+00 4.305514498148843225e-03 -6.423009636583034906e-04 -1.275476116751777633e+00 7.822798226745815153e-01 2.352685551264931813e-02
7.052113536520092651e-01 1.014357070669529515e+00 4.515269687766656700e-03 -6.332875104532523225e-04 -1.335786374870928661e+00 6.730978372109044372e-01 3.900494214753107147e-02
7.054874630945646707e-01 1.013976810289809460e+00 4.687589031632352805e-03 -6.203602014080437021e-04 -1.385173615404903469e+00 5.629735022120546661e-01 5.371566952446196058e-02
7.057811778153912918e-01 1.013558633814780841e+00 4.836604329097873509e-03 -6.021627601052489780e-04 -1.427679512179057308e+00 4.417777053004723342e-01 6.897192290247380897e-02
7.060529107841360119e-01 1.013161850456212987e+00 4.942039684732767515e-03 -5.813613384465692382e-04 -1.457525931866153757e+00 3.267013248744452536e-01 8.262881443095548839e-02
7.063229640640955598e-01 1.012760654586488895e+00 5.015256333797631950e-03 -5.570468047088673099e-04 -1.477967381917347556e+00 2.102702028987722127e-01 9.567652026693709844e-02
7.065920296831212921e-01 1.012356632126312661e+00 5.056447559318812124e-03 -5.293637784954202891e-04 -1.489063815358640186e+00 9.294562651607779502e-02 1.080739081033322418e-01
7.068602206093748119e-01 1.011952169745009344e+00 5.065701469175561827e-03 -4.985095547165139954e-04 -1.490846318970978412e+00 -2.457864415929550059e-02 1.197547782366794739e-01
7.071277945462497438e-01 1.011549395905751547e+00 5.043232505994327090e-03 -4.646736767616360176e-04 -1.483382221030550507e+00 -1.416836060571763922e-01 1.306631749067927173e-01
7.073948296928446178e-01 1.011150669366282173e+00 4.989375587042817022e-03 -4.280757107477887861e-04 -1.466774487112941117e+00 -2.576830538549661487e-01 1.407394016717044560e-01
7.076614302942181300e-01 1.010758265108217202e+00 4.904609984091031633e-03 -3.889429115277851412e-04 -1.441167971747833398e+00 -3.719147977606831468e-01 1.499294754990498635e-01
7.079275703237590811e-01 1.010374594054367803e+00 4.789616507607262659e-03 -3.475330702388331632e-04 -1.406766591365219199e+00 -4.836766762907211969e-01 1.581802064711921030e-01
7.081933684894531345e-01 1.010001790527000010e+00 4.645180883282543950e-03 -3.040926184864036950e-04 -1.363804215716017953e+00 -5.923466635632296251e-01 1.654486907692704623e-01
7.084589811182133712e-01 1.009641876437234576e+00 4.472184285872158986e-03 -2.588685820566382820e-04 -1.312542281088454832e+00 -6.973351711068895842e-01 1.716974394061532294e-01
7.087243416448235633e-01 1.009297100024947547e+00 4.271790939502980756e-03 -2.121535540447649546e-04 -1.253325265340668793e+00 -7.979861776052540323e-01 1.768890666949842205e-01
7.089895658605970263e-01 1.008969373665874469e+00 4.045189434175086758e-03 -1.642161641179077551e-04 -1.186503984330143924e+00 -8.937411956565429749e-01 1.809963176168282450e-01
7.092547463910783279e-01 1.008660556598587776e+00 3.793701597043377862e-03 -1.153339398443738233e-04 -1.112467982632540320e+00 -9.840568592550892335e-01 1.839965420308452282e-01
7.095198427148992071e-01 1.008372557275199366e+00 3.518908230230301248e-03 -6.581363237789942318e-05 -1.031682435707385714e+00 -1.068374895388630286e+00 1.858716734826995065e-01
7.097848172086662633e-01 1.008107139741721392e+00 3.222540106868012569e-03 -1.596530002681454007e-05 -9.446559287269516991e-01 -1.146178640992353781e+00 1.866112275947807986e-01
7.100499158823392332e-01 1.007865669786653262e+00 2.906118813454591516e-03 3.395278509849287952e-05 -8.518351482072646919e-01 -1.217067628539542756e+00 1.862112751208143402e-01
7.103150229587540387e-01 1.007649737422373626e+00 2.571686211876153018e-03 8.361389221707898672e-05 -7.538190169335411417e-01 -1.280575038946226263e+00 1.846734966676081835e-01
7.105801557977030614e-01 1.007460645595836368e+00 2.221245699542740305e-03 1.327176948532032114e-04 -6.511946015452939607e-01 -1.336317555428057746e+00 1.820068866684488029e-01
7.108455603822120272e-01 1.007299415585420688e+00 1.856575436775795502e-03 1.810080859008625397e-04 -5.444826569537989380e-01 -1.383994217594793019e+00 1.782233182607995403e-01
7.111112251137965412e-01 1.007167122572069085e+00 1.479870312137539006e-03 2.281840982877221817e-04 -4.343255982186526865e-01 -1.423287456596887823e+00 1.733427349984224264e-01
7.113770255350485572e-01 1.007064702077614449e+00 1.093577482908814806e-03 2.739312546443488372e-04 -3.214391053980143464e-01 -1.453919724438689220e+00 1.673948731462661099e-01
7.116432539048602735e-01 1.006992765137062262e+00 6.996053638591509874e-04 3.180132991914291383e-04 -2.063810210698532599e-01 -1.475708986613200935e+00 1.604063740426287243e-01
7.119097944409306100e-01 1.006951913697641698e+00 3.005111171603965610e-04 3.601315458035666476e-04 -8.989837108067855187e-02 -1.488474399597760067e+00 1.524190505242121463e-01
7.121759989397052903e-01 1.006942494770246999e+00 -1.002919533174185423e-04 3.999241767568829085e-04 2.701270022336448029e-02 -1.492107309029425011e+00 1.435016071416852779e-01
7.124415346584056508e-01 1.006964402081856891e+00 -4.998473125475777577e-04 4.371099163638232339e-04 1.434902687205362459e-01 -1.486631839534018340e+00 1.337251684097455207e-01
7.127063958522018572e-01 1.007017267082820355e+00 -8.957237358289582736e-04 4.714795995370714269e-04 2.588261962731138732e-01 -1.472149531854675564e+00 1.231562854348904890e-01
7.129709963272818918e-01 1.007100690151040423e+00 -1.286156778590945293e-03 5.028916202989915270e-04 3.725068770249895245e-01 -1.448772455198551024e+00 1.118471392857946362e-01
7.132349888915034963e-01 1.007213910553518943e+00 -1.668306185282657315e-03 5.311283829406990764e-04 4.837057613058549088e-01 -1.416715247327889893e+00 9.988481428222664715e-02
7.134958158890871704e-01 1.007354526215097357e+00 -2.036374074438421656e-03 5.558147243414002974e-04 5.907373805820423929e-01 -1.376663054808605402e+00 8.747063666118544412e-02
7.137592611455031433e-01 1.007524721261340739e+00 -2.396339183562171040e-03 5.773585661368144410e-04 6.953406466348059922e-01 -1.327994216739413202e+00 7.440628599115572950e-02
7.140225383385616631e-01 1.007722074415871694e+00 -2.742079909393986895e-03 5.953550184623073067e-04 7.957357431664233705e-01 -1.271398744647499468e+00 6.090109164462408770e-02
7.142856677277995558e-01 1.007945372443712184e+00 -3.071577941882990253e-03 6.097031524550743488e-04 8.913368659092926194e-01 -1.207224664373669709e+00 4.703616404472921175e-02
7.145485509557709669e-01 1.008193141087868394e+00 -3.382776620881240183e-03 6.203192299564854210e-04 9.815476088335174376e-01 -1.135895792828803152e+00 3.290087448708594459e-02
7.148113153270085895e-01 1.008463971601041953e+00 -3.674005272003020087e-03 6.271520855458144255e-04 1.065883993567869004e+00 -1.057817765605958638e+00 1.857389311205135188e-02
7.150740129183660310e-01 1.008756279065647021e+00 -3.943604005015613652e-03 6.301657897772723572e-04 1.143865577412018775e+00 -9.734474515918823956e-01 4.138615961158561597e-03
7.153366408378620811e-01 1.009068302196624911e+00 -4.189977799205914233e-03 6.293449399105450082e-04 1.215031222998925742e+00 -8.832931319422254735e-01 -1.031807766887186950e-02
7.155992077647467253e-01 1.009398178403289714e+00 -4.411682173217750143e-03 6.246970382826073486e-04 1.278963913695796650e+00 -7.878928722066504964e-01 -2.470991643743760888e-02
7.158618062665927928e-01 1.009744055910690719e+00 -4.607476133609174178e-03 6.162487264662445952e-04 1.335305945342063705e+00 -6.877820478309377705e-01 -3.895561928416579889e-02
7.161244884051420900e-01 1.010103952141702566e+00 -4.776211850085549521e-03 6.040463021871039090e-04 1.383727059212513710e+00 -5.835342676887664837e-01 -5.297237375206519105e-02
7.163871731783143515e-01 1.010475617483507227e+00 -4.916815547160821587e-03 5.881646988808745743e-04 1.423919162704784247e+00 -4.758009399822718533e-01 -6.667156710719975010e-02
7.166499415728547762e-01 1.010856954883746051e+00 -5.028475387477967379e-03 5.686923913494862197e-04 1.455650200536799499e+00 -3.651897154243617938e-01 -7.997493051485643489e-02
7.169127270525557094e-01 1.011245597709765631e+00 -5.110477677592376727e-03 5.457490274971757557e-04 1.478717307168059936e+00 -2.523868466849129022e-01 -9.279889143200763246e-02
7.171758795915034179e-01 1.011639753916279361e+00 -5.162373455418517616e-03 5.194344624837818900e-04 1.492993546695325691e+00 -1.379121485125194280e-01 -1.050821667249491886e-01
7.174390665433392211e-01 1.012036577694200634e+00 -5.183714945420265369e-03 4.899326742090455780e-04 1.498354601103128347e+00 -2.259181161336042479e-02 -1.167338868311853239e-01
7.177024932520696954e-01 1.012434002534474020e+00 -5.174340557612606625e-03 4.573936250111860927e-04 1.494757891618340384e+00 9.297386844451736854e-02 -1.276917344125567955e-01
7.179662464627927232e-01 1.012829770815576902e+00 -5.134201954043230397e-03 4.219936394406223696e-04 1.482194261313935169e+00 2.081287534416982055e-01 -1.378906631540287586e-01
7.182306269294125300e-01 1.013221931947978938e+00 -5.063326367871566480e-03 3.838920906073976054e-04 1.460675907507226867e+00 3.223057715573209303e-01 -1.472760347451049778e-01
7.184958370479828105e-01 1.013608366108364134e+00 -4.961834045983203392e-03 3.432709942722924398e-04 1.430242504806344073e+00 4.348884077341003684e-01 -1.557906330652149285e-01
7.187690344171031587e-01 1.013996671946920669e+00 -4.826104297464359899e-03 2.991754997828922577e-04 1.389821794205811978e+00 5.480942119450807892e-01 -1.635638360857088469e-01
7.190499784271744410e-01 1.014383038564728556e+00 -4.654437378626535490e-03 2.517459678152624979e-04 1.338926421099149833e+00 6.608191558287304090e-01 -1.704486744402978760e-01
7.193319854587065798e-01 1.014755029981168954e+00 -4.450566778398942075e-03 2.023373206745860038e-04 1.278672034600240703e+00 7.694390503468893083e-01 -1.761816342932037704e-01
7.196136731627386096e-01 1.015108208752831809e+00 -4.216761771353517811e-03 1.515255295001438011e-04 1.209729968575423253e+00 8.726584655538005553e-01 -1.806902662298701390e-01
7.198951022839960023e-01 1.015440285305790447e+00 -3.954664313562918782e-03 9.965466387483098152e-05 1.132583985827019024e+00 9.698078313082979518e-01 -1.839480428614837515e-01
7.201763711523285760e-01 1.015749146928454527e+00 -3.666037968674237639e-03 4.706651570506620199e-05 1.047752943690182459e+00 1.060268680209746295e+00 -1.859362962160382438e-01
7.204577255570420169e-01 1.016032955517652603e+00 -3.352615311184866699e-03 -5.921999975228598759e-06 9.557460913317704643e-01 1.143502422263252161e+00 -1.866434263295317919e-01
7.207392493398909750e-01 1.016289813949633247e+00 -3.016415550379173815e-03 -5.896149442911191715e-05 8.571564142678400611e-01 1.218952623237975041e+00 -1.860628912090752929e-01
7.210209453750097142e-01 1.016517910480569498e+00 -2.659699388760100244e-03 -1.116860276898846337e-04 7.526471602018145468e-01 1.286087099313802939e+00 -1.841962238677646857e-01
7.213030883216805522e-01 1.016715799633113537e+00 -2.284505833621863422e-03 -1.637803749036648420e-04 6.428161707984505480e-01 1.344480652378775343e+00 -1.810501792420948219e-01
7.215857446407483167e-01 1.016882002715747024e+00 -1.893244865545232799e-03 -2.148908109704950194e-04 5.283695636931311501e-01 1.393697574805206063e+00 -1.766392590667522633e-01
7.218690125894487997e-01 1.017015230808124615e+00 -1.488401117879731891e-03 -2.646716129884044621e-04 4.100348429065520106e-01 1.433357168996004960e+00 -1.709851045331013675e-01
7.221531870108286455e-01 1.017114422084502312e+00 -1.072275070757333290e-03 -3.128130756553226116e-04 2.884853522364706491e-01 1.463145197249353435e+00 -1.641115354429307505e-01
7.224386639045984326e-01 1.017178611618901440e+00 -6.470987201271584562e-04 -3.590199173286564216e-04 1.643742836775439475e-01 1.482775768135678796e+00 -1.560435746903741649e-01
7.227255501327946030e-01 1.017206858748670673e+00 -2.156315941382008056e-04 -4.029479102803654785e-04 3.850861495483390989e-02 1.491968867894450490e+00 -1.468192470292137841e-01
7.230142069445791853e-01 1.017198389257703450e+00 2.196367706064219041e-04 -4.442923157827971493e-04 -8.838374534479319367e-02 1.490493521227296503e+00 -1.364750589435917150e-01
7.233050996209583472e-01 1.017152478654354875e+00 6.562547753687483689e-04 -4.827561173613344474e-04 -2.155860453232222029e-01 1.478133326690907801e+00 -1.250481081025478225e-01
7.235953025478212286e-01 1.017069622119838312e+00 1.086639320090660929e-03 -5.176450406226334663e-04 -3.408880597182371575e-01 1.455014954928131043e+00 -1.127289564997894372e-01
7.238840757613264065e-01 1.016951031956258467e+00 1.506637907252239388e-03 -5.486539389526113751e-04 -4.630814479391414107e-01 1.421481439513999856e+00 -9.964868171286044018e-02
7.241718067070683773e-01 1.016797860920103380e+00 1.913902656283268059e-03 -5.756473593263052415e-04 -5.814839399360373084e-01 1.377862628929232613e+00 -8.589480982882821691e-02
7.244586428770479758e-01 1.016611473462330162e+00 2.305848925461655326e-03 -5.984842659208953683e-04 -6.953447427810760528e-01 1.324549426860950563e+00 -7.156632171403201625e-02
7.247446826103222106e-01 1.016393422830462967e+00 2.679953775604415438e-03 -6.170450242069698554e-04 -8.039315175674378589e-01 1.261987804834771021e+00 -5.676607056098210979e-02
7.250301369605967050e-01 1.016145318860949054e+00 3.033970831151216845e-03 -6.312415038003468684e-04 -9.065927314908408530e-01 1.190640836360837618e+00 -4.159207802694142586e-02
7.253152400823192902e-01 1.015868853442407405e+00 3.365790599853918288e-03 -6.410056385606901575e-04 -1.002716988082980487e+00 1.110995778218238250e+00 -2.614148743244344708e-02
7.256000382411990079e-01 1.015566021330334801e+00 3.673208923825688980e-03 -6.462848650665345808e-04 -1.091666012932102081e+00 1.023627752908620847e+00 -1.052211885786467384e-02
7.258848060205763675e-01 1.015238702984521568e+00 3.954403761825905743e-03 -6.470545467916940510e-04 -1.172912724310345434e+00 9.290795108914575717e-01 5.170294718917277897e-03
7.261695694286399716e-01 1.014889169772448252e+00 4.207429446907258105e-03 -6.433098554058561775e-04 -1.245894913027746354e+00 8.280071942270418317e-01 2.082622343675657323e-02
7.264545770016646031e-01 1.014519545363851361e+00 4.430689998292901277e-03 -6.350680622169731357e-04 -1.310152021824075641e+00 7.210247762179508024e-01 3.634841591101263536e-02
7.266817119879123155e-01 1.014212528136450686e+00 4.586082045944024632e-03 -6.253183758464415671e-04 -1.354762189861042687e+00 6.320949634049438659e-01 4.853988385087355112e-02
7.269203094254138575e-01 1.013879750740001473e+00 4.726959299067158386e-03 -6.120886403044388090e-04 -1.395081182721484847e+00 5.356410560471097648e-01 6.111061295950839800e-02
7.271920971294202340e-01 1.013489928176334764e+00 4.858658285193890279e-03 -5.933716972663016440e-04 -1.432593683796818063e+00 4.225773065680935581e-01 7.505713893902740685e-02
7.274627540883367161e-01 1.013092720905135247e+00 4.958555665926307927e-03 -5.709880519573312619e-04 -1.460816283160565998e+00 3.072938992989976414e-01 8.846554082680210818e-02
7.277322485939778929e-01 1.012690792861972167e+00 5.026404035640437591e-03 -5.451296180348996160e-04 -1.479682919892773008e+00 1.905649198675067879e-01 1.012552015897384833e-01
7.280007078695083234e-01 1.012286546484140626e+00 5.062194656622610346e-03 -5.159903964343735263e-04 -1.489196521637814241e+00 7.308894356952483351e-02 1.133584182155828457e-01
7.282683920442989400e-01 1.011882142221812053e+00 5.066058477804693400e-03 -4.837584794532443443e-04 -1.489400183893415441e+00 -4.450551183021160540e-02 1.247175427412588189e-01
7.285355958960173517e-01 1.011479648183116975e+00 5.038197231778908901e-03 -4.486214576292937937e-04 -1.480357417583879620e+00 -1.616166212510207756e-01 1.352791980808648598e-01
7.288021894325162897e-01 1.011081733432227070e+00 4.978987958550413345e-03 -4.108323846950672235e-04 -1.462184208508424454e+00 -2.774673954540469722e-01 1.449774128372259274e-01
7.290683865041789335e-01 1.010690503395955009e+00 4.888922594420845417e-03 -3.706100428460008941e-04 -1.435028743402140261e+00 -3.914444852674012210e-01 1.537646575531705362e-01
7.293342506992976926e-01 1.010308237365259432e+00 4.768656510307042740e-03 -3.282030667205371914e-04 -1.399087247119447319e+00 -5.028835974051829583e-01 1.615924360814328109e-01
7.295998253758854135e-01 1.009937181008485174e+00 4.619009741436855797e-03 -2.838733137406595076e-04 -1.354603869212551936e+00 -6.111298267324476452e-01 1.684170991788563332e-01
7.298650701031720311e-01 1.009579616848413020e+00 4.441018956081171400e-03 -2.379065290806082859e-04 -1.301886001090372336e+00 -7.155170397523084036e-01 1.741991047336652609e-01
7.301301755783505820e-01 1.009237432539197288e+00 4.235714343584668327e-03 -1.905560343201746689e-04 -1.241238234339688828e+00 -8.154939283790964000e-01 1.789098086683565403e-01
7.303952862567901771e-01 1.008912515297865742e+00 4.004253528847936949e-03 -1.420874161808102971e-04 -1.173002312877900799e+00 -9.105090006520814017e-01 1.825236202903956773e-01
7.306601276874731266e-01 1.008607151921371070e+00 3.748320470813528218e-03 -9.284912341520666168e-05 -1.097674369628061752e+00 -9.998933443298891888e-01 1.850162357363295540e-01
7.309249396599767357e-01 1.008322890952851436e+00 3.469279411289669449e-03 -4.309930124996377165e-05 -1.015655623069664504e+00 -1.083193443300964454e+00 1.863764599342178085e-01
7.311897106175068162e-01 1.008061464781765171e+00 3.168845610664877167e-03 6.855348976427879571e-06 -9.274500730273936844e-01 -1.159901499074952769e+00 1.865962783024785465e-01
7.314544925558662536e-01 1.007824408138604078e+00 2.848787872426259034e-03 5.671896909115711532e-05 -8.335768883392584705e-01 -1.229567054367945333e+00 1.856744959726013833e-01
7.317194067931431789e-01 1.007613075458039242e+00 2.510888941154544671e-03 1.062089580076037445e-04 -7.345588999793866147e-01 -1.291792036332708893e+00 1.836153219352996413e-01
7.319844388731931994e-01 1.007428802790964362e+00 2.157197808656350670e-03 1.550187052150257924e-04 -6.309965482021715477e-01 -1.346183101153966666e+00 1.804297920929334997e-01
7.322496667729919695e-01 1.007272709094821250e+00 1.789737734132881451e-03 2.028616807858532091e-04 -5.234822855635160588e-01 -1.392410087521298800e+00 1.761344385656333777e-01
7.325152002348794822e-01 1.007145765416834760e+00 1.410562451368127090e-03 2.494604648538241757e-04 -4.126171255166955487e-01 -1.430185773209060152e+00 1.707506826453266957e-01
7.327810883349608062e-01 1.007048836984842710e+00 1.021881490109616611e-03 2.945313540192481100e-04 -2.990472845167482241e-01 -1.459253354141432535e+00 1.643066094983222647e-01
7.330472270652819144e-01 1.006982661446086169e+00 6.262008887409608584e-04 3.377726832192639510e-04 -1.835051689590027346e-01 -1.479392459527002046e+00 1.568408841500319451e-01
7.333130214308551942e-01 1.006947777669960464e+00 2.268316590514861386e-04 3.788219895182023999e-04 -6.695749967615674536e-02 -1.490438716789107776e+00 1.484166947761257349e-01
7.335780844409033330e-01 1.006944262025127879e+00 -1.731845074684586672e-04 4.173802963989801940e-04 4.970857965104009263e-02 -1.492362882393642121e+00 1.391038164795710408e-01
7.338424190326813257e-01 1.006971880007824227e+00 -5.714108402606011758e-04 4.532319289784683810e-04 1.657830358765591539e-01 -1.485227501726921640e+00 1.289664835714000035e-01
7.341063284959816748e-01 1.007030294901157363e+00 -9.659007437476228473e-04 4.862165673800328031e-04 2.806990172492613289e-01 -1.469125962290045218e+00 1.180602740595851768e-01
7.343697522108865172e-01 1.007118984006786233e+00 -1.354203472700037537e-03 5.161409458866782294e-04 3.937430640821767969e-01 -1.444204617810958657e+00 1.064578289988684090e-01
7.345958640208360979e-01 1.007218920683723429e+00 -1.681376220869234628e-03 5.392980865669620531e-04 4.889345596166391750e-01 -1.415873726748546613e+00 9.598130818024781796e-02
7.348110985139859608e-01 1.007334061435703365e+00 -1.986147214841666765e-03 5.590706647622488814e-04 5.775591609358462497e-01 -1.383069729497683253e+00 8.560969593775542841e-02
7.350736100803726414e-01 1.007500227499022571e+00 -2.347260051521693914e-03 5.800710214088305831e-04 6.825013606645453645e-01 -1.335550635283994536e+00 7.249501591806119249e-02
7.353361933179566323e-01 1.007693791849021414e+00 -2.694787660600098198e-03 5.975338868387407082e-04 7.834209205027893308e-01 -1.280031044119423367e+00 5.893995079772323259e-02
7.355985767818480348e-01 1.007913380213945720e+00 -3.026304447453628896e-03 6.113385639530370544e-04 8.796136453026978108e-01 -1.216905087038421263e+00 4.504029986971719995e-02
7.358608297838774570e-01 1.008157692452113841e+00 -3.339948072517818708e-03 6.214123782220088398e-04 9.705394436584621198e-01 -1.146546604289451432e+00 3.087655045259499187e-02
7.361228714804055606e-01 1.008425150682326299e+00 -3.633786325563757337e-03 6.276988091070774458e-04 1.055638468437541055e+00 -1.069410067702824207e+00 1.653854314426929720e-02
7.363848231540454092e-01 1.008714247380465334e+00 -3.906237731468342397e-03 6.301693307249509827e-04 1.134453002974230129e+00 -9.859302737588808707e-01 2.105904339150978157e-03
7.366467425544162007e-01 1.009023311716412463e+00 -4.155753927574578656e-03 6.288120887191406185e-04 1.206535348353077408e+00 -8.965895951771504224e-01 -1.233799684487417621e-02
7.369085055275171880e-01 1.009350339383671358e+00 -4.380756116471164717e-03 6.236397191614262078e-04 1.271429663023350365e+00 -8.019673402287688102e-01 -2.669984433443643029e-02
7.371703661545131459e-01 1.009693697052015615e+00 -4.580130211909659056e-03 6.146792072513616086e-04 1.328814800525671247e+00 -7.025359515636884211e-01 -4.090756545050358572e-02
7.374321945039145065e-01 1.010051179378214981e+00 -4.752579871654726527e-03 6.019869750799361659e-04 1.378317715469602467e+00 -5.989338572960214435e-01 -5.486896769109404770e-02
7.376942157650498988e-01 1.010420978396076253e+00 -4.897199311492399232e-03 5.856245312226645737e-04 1.419678368762111953e+00 -4.916847746695211518e-01 -6.851208999634247898e-02
7.379562567008480789e-01 1.010800662264258909e+00 -5.012995201031301973e-03 5.656961164243078837e-04 1.452612546872346089e+00 -3.814937167811096042e-01 -8.174566860403156832e-02
7.382182999846585991e-01 1.011187945411718747e+00 -5.099263925149802833e-03 5.423219012533075662e-04 1.476920180456178233e+00 -2.690238140282539270e-01 -9.448935769793798123e-02
7.384808075090074642e-01 1.011581215955354995e+00 -5.155560523671323322e-03 5.155919318274435796e-04 1.492475130701640618e+00 -1.547428105597830617e-01 -1.066875695763422199e-01
7.387433866341205357e-01 1.011977550515594126e+00 -5.181369442463312422e-03 4.856967420554033233e-04 1.499133526648480874e+00 -3.949984196260139524e-02 -1.182468345146570482e-01
7.390061816867417033e-01 1.012374796931816645e+00 -5.176497557795535845e-03 4.527948574342278553e-04 1.496843809094621891e+00 7.607955924505155343e-02 -1.291026573014904255e-01
7.392689155298353132e-01 1.012770157292046225e+00 -5.140949478642911456e-03 4.171165549621219204e-04 1.485613470951165471e+00 1.911815176749508127e-01 -1.391774291055718482e-01
7.395324830016064555e-01 1.013162587179142982e+00 -5.074680435651736723e-03 3.787443420468552266e-04 1.465431755420175008e+00 3.055023804683559829e-01 -1.484408237821088217e-01
7.397985091380493428e-01 1.013552022620331616e+00 -4.977110166441633780e-03 3.376296828889599412e-04 1.436129605894868710e+00 4.190249467508165293e-01 -1.568768854329166129e-01
7.400723567398368452e-01 1.013943408144455605e+00 -4.845102294814509179e-03 2.930713357746088550e-04 1.396781671404653258e+00 5.331950208395553892e-01 -1.645472030013227782e-01
7.403540713913379090e-01 1.014333321864660409e+00 -4.676779388491505290e-03 2.451718590101857110e-04 1.346847988423138798e+00 6.470214642045386544e-01 -1.713121956325842077e-01
7.406352995871053890e-01 1.014707046611708074e+00 -4.476992888497451778e-03 1.955983279550231439e-04 1.287775349803615521e+00 7.562113796060027093e-01 -1.768804318030319234e-01
